,CONTINENT,REGION,WHO_REGION,ADMIN0,ADMIN0ID,ADMIN0_FIP,ADMIN0ISO2,ADMIN0ISO3,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,ADMIN3ID,IUs_ADM,IUs_NAME,IU_ID,Year,Endemicity,PopReq,PopTrg,PopTreat,Cov,EpiCov,MDA_scheme,Endemicity_ID,PopTot,PopPreSAC,PopSAC,PopAdult,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,LF_MDA_left,Oncho_Endemicity,Loa_Endemicity,STH_Endemicity,SCH_Endemicity,MDA_strategy,Drugs,Adjusted_Round1,Adjusted_Round2
5627,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Lome,5020,District IV,48684,0,ADM2,District IV,8687,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,1366430,218629,409930,683217,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Non-endemic,Non-endemic,Not requiring,Not requiring,Not requiring,T2
5628,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Lome,5020,District V,48684,0,ADM2,District V,8688,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,1366430,218629,409930,683217,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Non-endemic,Non-endemic,Not requiring,Not requiring,Not requiring,T2
5630,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,AVE,48677,0,ADM2,AVE,48677,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,116389,18622,34917,58195,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
5631,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,AgoE-Nyive,48677,0,ADM2,AgoE-Nyive,8713,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,116389,18622,34917,58195,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,MDA 3,T2
5633,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,Bas-Mono,48678,0,ADM2,Bas-Mono,48678,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,99274,15884,29782,49637,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5634,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,GOLFE,48680,0,ADM2,GOLFE,8712,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,252472,40396,75742,126236,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,T1,T2
5635,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,LACS,48680,0,ADM2,LACS,48680,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,252472,40396,75742,126236,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,T1,T1
5637,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,VO,48681,0,ADM2,VO,48681,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,234852,37576,70456,117426,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5639,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,YOTO,48682,0,ADM2,YOTO,48682,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,182987,29278,54896,91494,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5641,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Maritime,5019,ZIO,48683,0,ADM2,ZIO,48683,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,523298,83728,156989,261649,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5643,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,AGOU,48689,0,ADM2,AGOU,48689,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,89785,14366,26936,44893,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5644,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,AMOU,48690,0,ADM2,AMOU,48690,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,119484,19117,35845,59742,7,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5646,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,Akebou,48691,0,ADM2,Akebou,48691,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,77265,12362,23180,38633,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
5648,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,Anie,48692,0,ADM2,Anie,48692,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,188541,30167,56562,94271,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5649,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,DANYI,48693,0,ADM2,DANYI,48693,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42113,6738,12634,21057,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,T1
5651,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,EST MONO,48694,0,ADM2,EST MONO,48694,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,172113,27538,51634,86057,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5653,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,HAHO,48695,0,ADM2,HAHO,48695,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,319292,51087,95788,159646,7,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5655,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,KLOTO,48696,0,ADM2,KLOTO,48696,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,152779,24445,45834,76390,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
5657,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,Kpele,48697,0,ADM2,Kpele,48697,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,84705,13553,25412,42353,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5658,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,M.MONO,48698,0,ADM2,M.MONO,48698,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,94717,15155,28415,47359,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5660,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,OGOU,48699,0,ADM2,OGOU,48699,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,265261,42442,79578,132631,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
5662,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Plateaux,5021,WAWA,48700,0,ADM2,WAWA,48700,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,106013,16962,31804,53007,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5664,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,Cinkasse,48701,0,ADM2,Cinkasse,48701,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,134959,21593,40488,67480,9,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
5665,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,Kpendjal,48708,0,ADM2,Kpendjal,48708,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,92476,14796,27743,46238,8,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5666,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,Kpendjal-Ouest,48709,0,ADM2,Kpendjal-Ouest,48709,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,129069,20651,38721,64535,8,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5667,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,OtI-Sud,48711,0,ADM2,OtI-Sud,48711,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,157373,25180,47212,78687,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5668,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,Oti,48710,0,ADM2,OTI,48710,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,130658,20905,39197,65329,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5670,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,TANDJOARE,48704,0,ADM2,TANDJOARE,48704,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,145328,23252,43598,72664,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5671,Africa,Western Africa,AFRO,Togo,43,TO,TG,TGO,Savanes,5022,TONE,48705,0,ADM2,TONE,48705,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,406864,65098,122059,203432,9,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
5674,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Buikwe,49725,0,ADM2,Buikwe,49725,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,586776,74286,161305,338804,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,T3,T1
5675,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Bukomansimbi,49726,0,ADM2,Bukomansimbi,49726,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,203125,25716,55839,117284,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5676,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Butambala,49730,0,ADM2,Butambala,49730,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,135083,17102,37134,77997,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5677,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Buvuma,49731,0,ADM2,Buvuma,49731,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,120963,15314,33253,69844,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5678,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Gomba,49735,0,ADM2,Gomba,49735,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,215234,27249,59168,124276,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5679,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,KALANGALA,49745,0,ADM2,KALANGALA,49745,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,71816,9092,19742,41467,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),T1,PZQ+ALB-MBD,T1,T1
5681,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kalungu,49758,0,ADM2,Kalungu,49758,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,247573,31343,68058,142949,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5682,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kampala,49759,0,ADM2,Kampala,49759,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,2038650,258093,560425,1177120,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5683,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kassanda,49830,0,ADM2,Kassanda,9828,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,370114,46856,101744,213704,0,0,0,0,0,0,0,0,0,0,Endemic (under post-intervention surveillance),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5684,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kassanda,49830,0,ADM2,Kassanda,49830,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,370114,46856,101744,213704,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),T1,PZQ+ALB-MBD,T3,T1
5685,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kayunga,49761,0,ADM2,Kayunga,49761,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,497772,63018,136838,287414,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),T1,PZQ+ALB-MBD,T3,T1
5686,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kiboga,49762,0,ADM2,Kiboga,49762,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,199288,25230,54784,115069,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5687,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kyankwanzi,49769,0,ADM2,Kyankwanzi,49769,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,288671,36546,79356,166679,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5688,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kyotera,49823,0,ADM2,Kyotera,9822,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,217710,27562,59848,125706,0,0,0,0,0,0,0,0,0,0,Not reported,Non-endemic,Not reported,Not reported,Not requiring,Not requiring,Not requiring,T3
5689,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Kyotera,49823,0,ADM2,Kyotera,49823,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,217710,27562,59848,125706,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5690,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Luwero,49774,0,ADM2,Luwero,49774,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,614410,77784,168901,354760,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5691,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Lwengo,49775,0,ADM2,Lwengo,49775,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,370360,46888,101812,213846,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5692,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Lyantonde,49776,0,ADM2,Lyantonde,49776,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,127159,16098,34956,73422,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5693,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,MUKONO,49783,0,ADM2,MUKONO,49783,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,806490,102102,221704,465667,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),T1,PZQ+ALB-MBD,T1,T1
5694,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Masaka,49785,0,ADM2,Masaka,49785,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,259258,32822,71270,149696,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5695,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Masaka City,49845,0,ADM3,Masaka City,49845,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,243794,30864,67019,140767,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),T1,PZQ+ALB-MBD,T1,T1
5696,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Mityana,49788,0,ADM2,Mityana,49788,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,445399,56388,122440,257173,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),T1,PZQ+ALB-MBD,T1,T1
5697,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Mpigi,49789,0,ADM2,Mpigi,49789,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,338179,42813,92965,195265,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,T1,T1
5698,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Mubende,49790,0,ADM2,Mubende,49790,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,556049,70396,152858,321063,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5700,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,NAKASONGOLA,49791,0,ADM2,NAKASONGOLA,49791,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,244528,30957,67221,141190,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
5701,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Nakaseke,49795,0,ADM2,Nakaseke,49795,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,265832,33654,73077,153491,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
5703,Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Central Region,5124,Rakai,49807,0,ADM2,Rakai,49807,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,478793,60615,131620,276455,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
